id,url,user,count,title,imageurl
122,http://programmerbox.com/2013-07-17_git_summary/,junpei0029,1601,Gitがこわくて触れられなかったけど、このスライドで理解出来るようになったよGitサイトまとめ,http://cdn-ak.b.st-hatena.com/entryimage/154533978-1374030880.jpg
123,http://www.find-job.net/startup/api-2013,junpei0029,4263,日本の全エンジニアに捧ぐ！現在公開されているAPI一覧【2013年版】 | Find Job ! Startup,http://cdn-ak.b.st-hatena.com/entryimage/153708486-1373410913.jpg
124,http://qiita.com/kinef/items/ddbccdacaf9507d9dd24,junpei0029,28,Perl - トイレに行くのも面倒な男のvimプラグイン一覧 - Qiita,http://cdn-ak.b.st-hatena.com/entryimage/153162614-1373003378.jpg
125,http://www.atmarkit.co.jp/ait/articles/1307/05/news002.html,junpei0029,14,業務で使えるバックアップの基礎知識（2）：これで差がつく、知っておくべきバックアップの技術と戦略 (1/4) - ＠IT,http://cdn-ak.b.st-hatena.com/entryimage/153195370-1373022311.jpg
126,http://www.atmarkit.co.jp/ait/articles/1307/05/news028.html,junpei0029,560,ガチで5分で分かる分散型バージョン管理システムGit (1/6) - ＠IT,http://cdn-ak.b.st-hatena.com/entryimage/153195326-1373022281.jpg
127,http://www.slideshare.net/TsuyoshiUshio/it-23717991,junpei0029,242,ITエンジニアのためのゼロから始める英語勉強法,http://cdn-ak.b.st-hatena.com/entryimage/152533254-1372653794.jpg
128,http://kannokanno.hatenablog.com/entry/2013/06/29/110417,junpei0029,79,Vim - だけどやっぱりVimが好き - ぼっち勉強会,http://cdn-ak.b.st-hatena.com/entryimage/152273002-1372477352.jpg
129,http://www.slideshare.net/shintanimoto/from-old-java-to-modern-java,junpei0029,410,from old Java to modern Java,http://cdn-ak.b.st-hatena.com/entryimage/151541598-1379059750.jpg
130,http://deris.hatenablog.jp/entry/2013/06/16/174559,junpei0029,44,Vimで連番を入力するためのVim pluginを作った - derisの日記,http://cdn-ak.b.st-hatena.com/entryimage/150538542-1371372800.jpg
131,http://tjo.hatenablog.com/entry/2013/06/10/190508,junpei0029,1048,Webデータ分析＆データサイエンスで役立つ統計学・機械学習系の分析手法10選 - 銀座で働くデータサイエンティストのブログ,http://cdn-ak.b.st-hatena.com/entryimage/149764886-1370859089.jpg
132,http://orangain.hatenablog.com/entry/multi-node-serves-using-lxc-on-sakura-vps,junpei0029,457,さくらVPSでLXCを使って安価に複数台構成を実現する - orangain flavor,http://cdn-ak.b.st-hatena.com/entryimage/149287782-1370516658.jpg
133,http://www.lifehacker.jp/2013/06/130605harddrivesize.html,junpei0029,34,なぜ1TBのハードディスクなのに902GBと表示されるの!? : ライフハッカー［日本版］,http://cdn-ak.b.st-hatena.com/entryimage/149165858-1370441122.jpg
134,http://www.slideshare.net/pfi/sacsis2013mlokanohara,junpei0029,521,機械学習の理論と実践,http://cdn-ak.b.st-hatena.com/entryimage/146798878-1369270576.jpg
135,http://www.slideshare.net/takashijozaki1/21-21583073,junpei0029,237,21世紀で最もセクシーな職業！？「データサイエンティスト」の実像に迫る,http://cdn-ak.b.st-hatena.com/entryimage/146651978-1369179380.jpg
136,http://matome.naver.jp/odai/2136894539831285001,junpei0029,485,デートやパーティーで使いたい！ユニークな居酒屋まとめ - NAVER まとめ,http://cdn-ak.b.st-hatena.com/entryimage/146411270-1369042625.jpg
137,http://smoothfoxxx.livedoor.biz/archives/52074094.html,junpei0029,301,すぐに使える『感じよく話せる「大人の言い方」辞典』テクニック7選:マインドマップ的読書感想文,http://cdn-ak.b.st-hatena.com/entryimage/144065866-1367639279.jpg
138,http://deris.hatenablog.jp/entry/2013/05/02/192415,junpei0029,224,vimでキーマッピングする際に考えたほうがいいこと - derisの日記,http://cdn-ak.b.st-hatena.com/entryimage/143831394-1367491473.jpg
139,http://d.hatena.ne.jp/language_and_engineering/20130502/PatternsOfMSDOSorBAT,junpei0029,1421,開発に役立つ，BATファイルの書き方・パターン集　（コマンドプロンプトの定石を体系的に学び，バッチ中級者になろう） - 主に言語とシステム開発に関して,http://cdn-ak.b.st-hatena.com/entryimage/143818622-1367485478.jpg
140,http://kuenishi.hatenadiary.jp/entry/2013/04/23/162205,junpei0029,452,メモリリークとは何か - kuenishi's blog,http://cdn-ak.b.st-hatena.com/entryimage/142292818-1366701893.jpg
141,http://rirakkumya.hatenablog.com/entry/2013/04/20/093044,junpei0029,323,バカ向け言語 Scala - だらだらしてたいなぁ,http://cdn-ak.b.st-hatena.com/entryimage/141721746-1366421130.jpg
142,http://blog.sixapart.jp/2013-04/nine-moments.html,junpei0029,2230,「あ、この人、仕事できるんだろうな」って思う9つの瞬間 - Six Apart ブログ,http://cdn-ak.b.st-hatena.com/entryimage/141347214-1366253426.jpg
143,http://liginc.co.jp/web/useful/22720,junpei0029,126,エンジニアの知識を深める！情報収集に役立つまとめ | 株式会社LIG,http://cdn-ak.b.st-hatena.com/entryimage/140260714-1365649859.jpg
144,http://engineer.typemag.jp/article/trifort,junpei0029,270,SIとは違う“新しい受託開発”で急成長するトライフォート「僕らは4つの業界常識をくつがえす」 - エンジニアtype,http://cdn-ak.b.st-hatena.com/entryimage/138364598-1364434962.jpg
145,http://www.atmarkit.co.jp/ait/articles/1303/27/news019.html,junpei0029,179,知らないなんて言えないNoSQLまとめ（5）：ドキュメント指向のNoSQLデータベース（CouchDB、MongoDB）編 (1/2) - ＠IT,http://cdn-ak.b.st-hatena.com/entryimage/138291522-1364383407.jpg
146,http://ymotongpoo.hatenablog.com/entry/2013/03/27/234542,junpei0029,499,「The Non-Designer's Design Book」はエンジニア必読の書籍だった - YAMAGUCHI::weblog,http://cdn-ak.b.st-hatena.com/entryimage/138319286-1364396706.jpg
147,http://shopdd.jp/blog-entry-1139.html,junpei0029,510,ノートパソコンを簡単にアクセスポイントにする方法！ - 裏技shop DD,http://cdn-ak.b.st-hatena.com/entryimage/138018698-1364215144.jpg
148,http://nekogata.hatenablog.com/entry/2013/02/09/233540,junpei0029,397,状態管理用の変数をインスタンスに持たせるなこのタコって話 - life.should be_happy # => 1 examples ? failures,http://cdn-ak.b.st-hatena.com/entryimage/132038086-1360421067.jpg
149,http://wp-d.org/2013/01/14/1938/,junpei0029,345,新春座談会 このコンピュータ書がすごい！ 2013年版 | WP-D,http://cdn-ak.b.st-hatena.com/entryimage/128344722-1358125465.jpg
149,http://hatenanews.com/articles/201407/21889,beth321,40,久住昌之さん原作のマンガ「百合子のひとりめし」連載から10年で商業単行本化　新作2本収録 - はてなニュース,http://cdn-ak.b.st-hatena.com/entryimage/209184809-1406188288.jpg
150,http://blog.livedoor.jp/nwknews/archives/4714697.html,beth321,65,もっふり可愛い猫画像スレ:哲学ニュースnwk,http://cdn-ak.b.st-hatena.com/entryimage/209100561-1406172482.jpg
151,http://www.nikkei.com/article/DGXNASDZ23088_T20C14A7TJ2000/,beth321,103,タクシーのエムケイ、大学の学費負担で高卒人材確保　　：日本経済新聞,http://cdn-ak.b.st-hatena.com/entryimage/209072549-1406162168.jpg
152,http://science.slashdot.jp/story/14/07/23/0912204/,beth321,136,社会主義に長く晒されていると、ズルするようになるという実験結果 | スラッシュドット・ジャパン サイエンス,http://cdn-ak.b.st-hatena.com/entryimage/209060549-1406155686.jpg
153,http://wired.jp/2014/07/23/creative-hack-tour-in-la/,beth321,75,アメリカのクリエイティヴ環境はなぜ作品を「安定供給」できるのか：労働環境と教育と、つくり手へのリスペクト « WIRED.jp,http://cdn-ak.b.st-hatena.com/entryimage/208859113-1406103431.jpg
154,http://mantan-web.jp/2014/07/23/20140723dog00m200041000c.html,beth321,70,テニスの王子様：NHKで錦織圭が魅力語る　作者の制作秘話も - MANTANWEB（まんたんウェブ）,http://cdn-ak.b.st-hatena.com/entryimage/208907345-1406113152.jpg
155,http://catcher-in-the-tech.net/1699/,beth321,278,手放すなんて絶対無理!SublimeTextの便利パッケージ - Catcher in the tech,http://cdn-ak.b.st-hatena.com/entryimage/209099557-1406171793.jpg
156,http://creativememomemo.com/unique_shape_website/,beth321,259,ウェブサイトで珍しい形を取り入れたサイト14こ紹介,http://cdn-ak.b.st-hatena.com/entryimage/209094093-1406170083.jpg
157,http://photoshopvip.net/archives/66724,beth321,315,デザインの腕が上がる！すごいフリーフォント素材40個まとめ 2014年7月度 - Photoshop VIP,http://cdn-ak.b.st-hatena.com/entryimage/209085057-1406166537.jpg
158,http://jp.techcrunch.com/2014/07/24/20140723duolingo-launches-its-language-certification-program/,beth321,69,オンライン語学学習のDuolingoがTOEFLに代わる英語検定をローンチ - TechCrunch,http://cdn-ak.b.st-hatena.com/entryimage/209055673-1406152909.jpg
159,http://togetter.com/li/696889,beth321,81,JASRAC「クラウドサービスは検閲させろ。包括契約をして著作権料払え」　文化庁 文化審議会 著作権分科会 著作物（中略）小委員会第1回実況 - Togetterまとめ,http://cdn-ak.b.st-hatena.com/entryimage/208909901-1406113719.jpg
160,http://www.nicovideo.jp/watch/1404220826,beth321,87,2014年6月29日DDT後楽園ホール大会「スーパーササダンゴマシン 煽りパワポ」 ‐ ニコニコ動画:GINZA,http://cdn-ak.b.st-hatena.com/entryimage/202227890-1404272428.jpg
161,http://kimito.yahoo.co.jp/,beth321,242,Kimito 最強グラビア宣言!,http://cdn-ak.b.st-hatena.com/entryimage/209127145-1406205863.jpg
162,http://www.asahi.com/articles/ASG7R4G3MG7ROIPE01H.html,beth321,146,県警、反対住民の情報漏洩　発電所巡り、中部電子会社に：朝日新聞デジタル,http://cdn-ak.b.st-hatena.com/entryimage/209052885-1406150769.jpg
163,http://www.afpbb.com/articles/-/3021278/14094750,beth321,17,巨大なカエルのアート作品、紹介記事が検閲対象に 中国　写真4枚　国際ニュース：AFPBB News,http://cdn-ak.b.st-hatena.com/entryimage/209055513-1406152869.jpg
164,http://www.afpbb.com/articles/-/3021316,beth321,26,イヌは他のイヌに「嫉妬」する、米研究　写真1枚　国際ニュース：AFPBB News,http://cdn-ak.b.st-hatena.com/entryimage/209068929-1406160558.jpg
165,http://mainichi.jp/select/news/20140724k0000e040208000c.html,beth321,228,ＬＩＮＥ:福岡で少年ら決闘約束　見物に１００人集合 - 毎日新聞,http://cdn-ak.b.st-hatena.com/entryimage/209101925-1406172834.jpg
166,http://hatenanews.com/articles/201407/21713,beth321,38,おいしく手軽に水分補給！ 熱中症対策ドリンクを手作りしよう - はてなニュース,http://cdn-ak.b.st-hatena.com/entryimage/209109849-1406174114.jpg
167,http://hatenanews.com/articles/201407/21881,beth321,8,「い～わしたの～しんしょう～が」をiPhoneケースに　新ショウガのチャーム付き - はてなニュース,http://cdn-ak.b.st-hatena.com/entryimage/209154065-1406184712.jpg
168,http://www.legolanddiscoverycenter.jp/tokyo/,beth321,50,LEGOLAND® Discovery Center (LDC) Tokyo - Official Website,http://cdn-ak.b.st-hatena.com/entryimage/90274202-1334792655.jpg
169,http://hatenanews.com/articles/201407/21885,beth321,22,レゴの屋内型アトラクション、大阪に2015年春オープン　街並みを再現したジオラマも - はてなニュース,http://cdn-ak.b.st-hatena.com/entryimage/209163069-1406185210.jpg
170,http://av.watch.impress.co.jp/docs/series/buy/20140724_659084.html,beth321,78,【買っとけ! Blu-ray/DVD】[BD]「千と千尋の神隠し Blu-ray」 - AV Watch,http://cdn-ak.b.st-hatena.com/entryimage/209077769-1406164044.jpg
171,http://ameblo.jp/bethbethbeth/entry-11899118835.html,beth321,2,7月23日のブックマーク｜北海道が大好きだ！,http://cdn-ak.b.st-hatena.com/entryimage/209178141-1406187239.jpg
172,http://karapaia.livedoor.biz/archives/52168718.html,beth321,27,最強のアンチエイジングは犬を飼うこと。犬を飼っている人は10歳ちかく若返るという調査結果（英研究） : カラパイア,http://cdn-ak.b.st-hatena.com/entryimage/209068597-1406160375.jpg
173,http://labaq.com/archives/51830899.html,beth321,3,「妻との2ショットを爆撃機のコックピットで撮った、さらに宇宙で撮った、さらに爆撃機で、さらに宇宙で…」この写真はすごい！:らばQ,http://cdn-ak.b.st-hatena.com/entryimage/208888901-1406110204.jpg
174,http://labaq.com/archives/51830732.html,beth321,3,引退から約20年経ってもこの気迫…！あの伝説のプロ野球選手、宮本和知、パンチ佐藤がCMで復活（動画）:らばQ,http://cdn-ak.b.st-hatena.com/entryimage/208435497-1405997618.jpg
175,http://labaq.com/archives/51830715.html,beth321,12,「子猫3匹がブーツの中に入るとね…でたらめにかわいいんだよ！」（動画）:らばQ,http://cdn-ak.b.st-hatena.com/entryimage/208282325-1405946656.jpg
176,http://www.j-cast.com/2014/07/22211149.html,beth321,3,(1/2) ホリエモン提案「コンビニ居酒屋」　「金の蔵とかより美味い」「ファミレス飲みも瞬殺！」 : J-CASTニュース,http://cdn-ak.b.st-hatena.com/entryimage/208626861-1406033429.jpg
177,http://www.j-cast.com/2014/07/22211144.html,beth321,2,(1/2) 女児と成人男性のペアは要警戒？　倉田真由美氏「注視して声かけ」に疑問の声続々 : J-CASTニュース,http://cdn-ak.b.st-hatena.com/entryimage/208610541-1406029755.jpg
178,http://www.j-cast.com/2014/07/22211151.html,beth321,3,(1/2) 脱法ドラッグの新名称「危険ドラッグ」早くもブーイング　有吉弘行「殺虫剤入りのお薬とかの方がいい」 : J-CASTニュース,http://cdn-ak.b.st-hatena.com/entryimage/208622393-1406033221.jpg
179,http://portal.nifty.com/kiji/140724164684_1.htm,beth321,20,線香花火を揺れから守れ - デイリーポータルZ：@nifty,http://cdn-ak.b.st-hatena.com/entryimage/209098769-1406171172.jpg
180,http://portal.nifty.com/kiji/140723164679_1.htm,beth321,7,今年もっともくだらなかった動画をきめるプカデミー賞2014 - デイリーポータルZ：@nifty,http://cdn-ak.b.st-hatena.com/entryimage/208860073-1406104290.jpg
181,http://portal.nifty.com/kiji/140723164680_1.htm,beth321,18,八王子マンホールの旅 - デイリーポータルZ：@nifty,http://cdn-ak.b.st-hatena.com/entryimage/208856485-1406102359.jpg
182,http://www.schaft.net/n00bs/2012/05/11050155.html,beth321,72,激安のPLフィルターが欲しい人、「TIANYA Slim XS-Pro1 Digital」が狙い目っす（n00bs）,http://cdn-ak.b.st-hatena.com/entryimage/208978997-1406128879.jpg
183,http://www.asahi.com/articles/ASG7R471RG7RULFA00Z.html,beth321,168,時給６６４円「夢も希望もない」　全国最低の９県：朝日新聞デジタル,http://cdn-ak.b.st-hatena.com/entryimage/209058537-1406155003.jpg
184,https://codeiq.jp/magazine/2014/07/12483/,beth321,95,伊藤直也が語る「仕事の流儀」第4回──常に技術の新陳代謝が生まれる場所にいたい｜CodeIQ MAGAZINE,http://cdn-ak.b.st-hatena.com/entryimage/209076581-1406163157.jpg
185,http://hatenanews.com/articles/201407/21865,beth321,10,しゃけのKIRIMIちゃん.がサマソニに出演！ 「歌を聞いていっしょにおさかなを好きになって」 - はてなニュース,http://cdn-ak.b.st-hatena.com/entryimage/209110085-1406174246.jpg
186,http://hatenanews.com/articles/201407/21869,beth321,18,ロッテリアで60分間の“ポテト食べ放題”キャンペーン　8/31まで開催 - はてなニュース,http://cdn-ak.b.st-hatena.com/entryimage/209113361-1406175243.jpg
187,http://hatenanews.com/articles/201407/21873,beth321,12,ふなっしーデザインの箱に船橋市産の梨が入った「ふなっしー梨箱」限定発売 - はてなニュース,http://cdn-ak.b.st-hatena.com/entryimage/209142241-1406181534.jpg
188,http://hatenanews.com/articles/201407/21877,beth321,55,パンケーキの「エッグスンシングス」お台場に7/26オープン　都内2店舗目 - はてなニュース,http://cdn-ak.b.st-hatena.com/entryimage/209142269-1406181559.jpg
189,http://headlines.yahoo.co.jp/hl?a=20140723-00050199-yom-soci,beth321,109,中国、大量の希少ウナギ対日輸出…規制の欧州種 （読売新聞） - Yahoo!ニュース,http://cdn-ak.b.st-hatena.com/entryimage/209077861-1406164104.jpg
190,http://www.asahi.com/articles/ASG7S3QY5G7SPLBJ004.html,beth321,194,小保方氏「ＮＨＫに追いかけられた」　体の痛み訴える：朝日新聞デジタル,http://cdn-ak.b.st-hatena.com/entryimage/209097689-1406170784.jpg
191,http://logmi.jp/17817,beth321,542,「もはや計画は不要になった」 MITメディアラボ・伊藤穰一氏が語る、インターネット後の世界と新しい原理 | ログミー[o_O],http://cdn-ak.b.st-hatena.com/entryimage/209064701-1406158379.jpg
192,http://www.forest.impress.co.jp/docs/news/20140723_659216.html,beth321,3,「Thunderbird」用のスケジューラー拡張「Lightning」がメジャーバージョンアップ - 窓の杜,http://cdn-ak.b.st-hatena.com/entryimage/209071685-1406161237.jpg
193,http://www.forest.impress.co.jp/docs/news/20140723_659102.html,beth321,6,Mozilla、メールアドレスの補完機能が強化された「Thunderbird」v31.0を公開 - 窓の杜,http://cdn-ak.b.st-hatena.com/entryimage/208821749-1406098275.jpg
194,http://www.forest.impress.co.jp/docs/news/20140723_659090.html,beth321,24,64bit版Windows向け「Google Chrome」が“Beta”チャンネルに登場 - 窓の杜,http://cdn-ak.b.st-hatena.com/entryimage/208814345-1406096066.jpg
195,http://www.forest.impress.co.jp/docs/news/20140723_659069.html,beth321,10,Mozilla、「Firefox 31」を正式公開 - 窓の杜,http://cdn-ak.b.st-hatena.com/entryimage/208812025-1406094889.jpg
196,http://www.publickey1.jp/blog/14/sapcloud_foundryopenstack.html,beth321,10,欧SAPがCloud FoundryとOpenStackに参加、それぞれのスポンサーに － Publickey,http://cdn-ak.b.st-hatena.com/entryimage/209021061-1406135394.jpg
197,http://markezine.jp/article/detail/20482,beth321,4,サイトリターゲティングのターゲットリストの条件を組み合わせて、よりピンポイントに広告を配信しよう （1/5）：MarkeZine（マーケジン）,http://cdn-ak.b.st-hatena.com/entryimage/209148369-1406182290.jpg
198,http://hachimenroppi.com/,beth321,19,八面六臂株式会社｜HOME,http://cdn-ak.b.st-hatena.com/entryimage/154323978-1401439936.jpg
199,http://markezine.jp/article/detail/20538,beth321,3,リクルート『Airレジ』、鮮魚流通プラットフォーム「八面六臂」とサービス連携へ （1/1）：MarkeZine（マーケジン）,http://cdn-ak.b.st-hatena.com/entryimage/208455877-1406002733.jpg
200,http://markezine.jp/article/detail/20566,beth321,47,献立自動作成アプリのミーニュー、「ほかの家庭の献立表を見られる」サービスを開始 （1/1）：MarkeZine（マーケジン）,http://cdn-ak.b.st-hatena.com/entryimage/209090993-1406169640.jpg
201,http://markezine.jp/article/detail/20562,beth321,8,ランサーズ、インタースペースと業務提携～コンテンツ関連事業強化が目的 （1/1）：MarkeZine（マーケジン）,http://cdn-ak.b.st-hatena.com/entryimage/209072709-1406162270.jpg
202,http://markezine.jp/article/detail/20546,beth321,24,老舗出版社の“読書離れ”を食い止める奇策「続きを読んで！」とツイートするしおり （1/1）：MarkeZine（マーケジン）,http://cdn-ak.b.st-hatena.com/entryimage/208911253-1406179245.jpg
203,http://markezine.jp/article/detail/20390,beth321,7,一覧表示のインターフェースがUXを向上させる （1/3）：MarkeZine（マーケジン）,http://cdn-ak.b.st-hatena.com/entryimage/208773057-1406084716.jpg
204,http://www.4gamer.net/games/117/G011794/20140723086/,beth321,20,「俺の屍を越えてゆけ2」9万3000本，「シャリーのアトリエ」4万3000本などの新作がランクインした「ゲームソフト週間販売ランキング＋」 - 4Gamer.net,http://cdn-ak.b.st-hatena.com/entryimage/208963477-1406126407.jpg
205,http://japanese.engadget.com/2014/07/23/xiaomi-1300-mi-band/,beth321,38,Xiaomi、約1300円のウェアラブル端末 Mi Bandを発表。活動量や睡眠計測、スマホの自動アンロックも対応 - Engadget Japanese,http://cdn-ak.b.st-hatena.com/entryimage/208869945-1406108784.jpg
206,http://japanese.engadget.com/2014/07/23/chromebook-c720/,beth321,16,エイサー、Chromebook C720の発表会を開催。個人向け販売は「準備はできている。Googleしだい」 - Engadget Japanese,http://cdn-ak.b.st-hatena.com/entryimage/209051137-1406149873.jpg
207,http://japanese.engadget.com/2014/07/23/asus-led-s1-342g/,beth321,70,ASUS からモバイルバッテリーになる小型LEDプロジェクタS1、重さ約342g - Engadget Japanese,http://cdn-ak.b.st-hatena.com/entryimage/209034733-1406141236.jpg
208,http://www.itmedia.co.jp/news/articles/1407/15/news079.html,beth321,3,サザビーズ、美術品のネットオークションでeBayと提携 - ITmedia ニュース,http://cdn-ak.b.st-hatena.com/entryimage/205916265-1405401532.jpg
209,http://www.itmedia.co.jp/news/articles/1407/23/news050.html,beth321,26,Apple、iPhoneとMacが好調でQ3として過去最高の売り上げ - ITmedia ニュース,http://cdn-ak.b.st-hatena.com/entryimage/208743773-1406076124.jpg
210,http://www.itmedia.co.jp/news/articles/1407/23/news049.html,beth321,34,「飢餓キャラ・かつ江さん」は「不快」か　批判殺到で公開中止　作者は無念の嘆き (1/3) - ITmedia ニュース,http://cdn-ak.b.st-hatena.com/entryimage/208743777-1406076119.jpg
211,http://www.itmedia.co.jp/news/articles/1407/23/news081.html,beth321,5,ASUS、手のひらサイズプロジェクター発売　モバイルバッテリーにもなる - ITmedia ニュース,http://cdn-ak.b.st-hatena.com/entryimage/208799361-1406093999.jpg
212,http://www.itmedia.co.jp/news/articles/1407/24/news036.html,beth321,36,Facebook、モバイル広告好調で過去最高の増収増益 - ITmedia ニュース,http://cdn-ak.b.st-hatena.com/entryimage/209055669-1406152902.jpg
213,http://www.itmedia.co.jp/news/articles/1407/24/news043.html,beth321,109,Amazon日本法人、月2980円の格安スマホ参入　「LG G2 mini」端末代込み (1/2) - ITmedia ニュース,http://cdn-ak.b.st-hatena.com/entryimage/209068313-1406160175.jpg
214,http://www.itmedia.co.jp/pcuser/articles/1407/23/news123.html,beth321,42,本田雅一のクロスオーバーデジタル：新VAIOは“次世代プロセッサ搭載PCの完成形”を目指す――関取社長ロングインタビュー (1/4) - ITmedia PC USER,http://cdn-ak.b.st-hatena.com/entryimage/208887545-1406109588.jpg
215,http://web-tan.forum.impressrd.jp/e/2014/07/24/17915,beth321,21,リピーターの利用行動を把握して、サイトの改善に活かすには？（第16回） | Web担当者Forum,http://cdn-ak.b.st-hatena.com/entryimage/209075229-1406162859.jpg
216,http://web-tan.forum.impressrd.jp/e/2014/07/24/17918,beth321,11,年商280億の9割がリピート売上！ ドモホルンリンクルの再春館製薬所が築いた顧客満足経営とは | Web担当者Forum,http://cdn-ak.b.st-hatena.com/entryimage/209068569-1406160352.jpg
217,http://www.lifehacker.jp/2014/07/140724_privateviera.html,beth321,8,ソーシャルアパートメントの住人に聞きました。「共有」と「プライベート」の境界線 ｜ ライフハッカー［日本版］,http://cdn-ak.b.st-hatena.com/entryimage/209087817-1406168016.jpg
218,http://www.lifehacker.jp/2014/07/140723_stand_up_to_tackle_abstract_problems.html,beth321,55,「なぜ」という問題は立って、「どうすべきか」という問題は座って考えるべし ｜ ライフハッカー［日本版］,http://cdn-ak.b.st-hatena.com/entryimage/208923497-1406117100.jpg
219,http://www.kotaku.jp/2014/07/top-7-most-metal-science-fiction-premises.html,beth321,17,史上最もヘヴィ・メタル魂を感じるSFストーリー7選 ｜ コタク・ジャパン,http://cdn-ak.b.st-hatena.com/entryimage/208982197-1406129898.jpg
220,http://www.kotaku.jp/2014/07/ex-disney-animator-talks-animation-in-japan.html,beth321,21,『アナと雪の女王』のスタッフが語る日本と世界の職場文化 ｜ コタク・ジャパン,http://cdn-ak.b.st-hatena.com/entryimage/208858985-1406103292.jpg
221,http://www.kotaku.jp/2014/07/puricure-marin.html,beth321,18,海の日だよ！キュアマリンについて語ろう！ ｜ コタク・ジャパン,http://cdn-ak.b.st-hatena.com/entryimage/208323997-1405955366.jpg
222,http://www.gizmodo.jp/2014/07/post_15068.html,beth321,18,動画越しにあなたの選んだカードを読むマジシャン : ギズモード・ジャパン,http://cdn-ak.b.st-hatena.com/entryimage/208977217-1406127611.jpg
223,http://www.gizmodo.jp/2014/07/biglobe_voicecall_sim.html,beth321,22,そして彼女はこう言った。「スマホをもっと安くしたい」 : ギズモード・ジャパン,http://cdn-ak.b.st-hatena.com/entryimage/209089977-1406168823.jpg
224,http://ascii.jp/elem/000/000/916/916006/,beth321,8,ASCII.jp：NTTドコモ、東急ハンズ、日清食品が語るクラウド成功の秘訣 (1/3)｜AWS Summit Tokyo 2014レポート,http://cdn-ak.b.st-hatena.com/entryimage/208486537-1406009115.jpg
225,http://ascii.jp/elem/000/000/915/915021/,beth321,18,ASCII.jp：3万円台の“with Bing”ノート「11P1200-C-FEM」は性能十分安さも十分－ユニットコム“iiyama PC” (1/4),http://cdn-ak.b.st-hatena.com/entryimage/209078377-1406164516.jpg
226,http://ascii.jp/elem/000/000/916/916939/,beth321,14,ASCII.jp：1.2TBプラッターの6TB HDD、「WD Red」シリーズがいよいよ発売！,http://cdn-ak.b.st-hatena.com/entryimage/209092697-1406170031.jpg
227,http://www.atmarkit.co.jp/ait/kw/auto_infra.html,beth321,5,「新人インフラ技術者のためのサーバー構築／運用自動化入門」最新記事一覧 - ITmedia Keywords,http://cdn-ak.b.st-hatena.com/entryimage/207121517-1405654294.jpg
228,http://www.atmarkit.co.jp/ait/articles/1407/23/news125.html,beth321,38,IT用語解説系マンガ：食べ超（54）：結合テストは、ほぼテトリス - ＠IT,http://cdn-ak.b.st-hatena.com/entryimage/208924433-1406117189.jpg
229,http://coliss.com/articles/build-websites/operation/work/cheat-sheets-for-front-end-developer-2014.html,beth321,407,Web制作時に備えておくと便利なチートシートのまとめ（iOS Android Bootstrap WordPress Git Sublime Text Emmetなどいろいろ） | コリス,http://cdn-ak.b.st-hatena.com/entryimage/209077577-1406163827.jpg
230,http://rocketnews24.com/2014/07/23/468792/,beth321,12,【内部映像あり】期限切れ食肉問題を起こした中国企業の “偽装” と “隠蔽” 手口 / 工場スタッフ「まともに生産するのは監査の日だけ」 | ロケットニュース24,http://cdn-ak.b.st-hatena.com/entryimage/208924341-1406117201.jpg
231,http://rocketnews24.com/2014/07/23/468405/,beth321,21,【コラム】読書とコーヒーをゆっくり楽しめるはずの「ブックカフェ」なのに便意をもよおす要素だらけで全然ゆっくりできない | ロケットニュース24,http://cdn-ak.b.st-hatena.com/entryimage/208943601-1406122058.jpg
232,http://rocketnews24.com/2014/07/23/468444/,beth321,39,フエラムネの女の子用おもちゃが生産中止 / 購入者から「遊び方がわからない」との声が多数 | ロケットニュース24,http://cdn-ak.b.st-hatena.com/entryimage/208815257-1406096526.jpg
233,http://www3.nhk.or.jp/news/html/20140724/k10013245101000.html,beth321,86,石川県の倉庫で危険ドラッグ密造か　NHKニュース,http://cdn-ak.b.st-hatena.com/entryimage/209048133-1406152868.jpg
234,http://www3.nhk.or.jp/news/html/20140724/k10013244771000.html,beth321,152,「複数の名簿業者に買い取り断られた」　NHKニュース,http://cdn-ak.b.st-hatena.com/entryimage/209046729-1406153382.jpg
235,http://hamarepo.com/story.php?story_id=3141,beth321,311,世界中が注目！美少女イラストで有名な横浜出身イラストレーター「左さん」を徹底解剖！[はまれぽ.com],http://cdn-ak.b.st-hatena.com/entryimage/208778289-1406086945.jpg
236,http://www.nationalgeographic.co.jp/news/news_article.php?file_id=20140722006,beth321,18,ニュース - 環境 - 米で次々発覚、危険物のずさんな管理 - ナショナルジオグラフィック 公式日本語サイト（ナショジオ）,http://cdn-ak.b.st-hatena.com/entryimage/208791609-1406090644.jpg
237,http://www.afpbb.com/articles/-/3021234,beth321,16,重病患者による大麻の自家栽培を容認、ドイツ行政裁が初の判断　写真2枚　国際ニュース：AFPBB News,http://cdn-ak.b.st-hatena.com/entryimage/208891169-1406110617.jpg
238,http://gigazine.net/news/20130214-hk-hentai-kamen-movie/,beth321,141,映画「HK／変態仮面」おいなりさんがくっきり強調された予告編ムービー公開 - GIGAZINE,http://cdn-ak.b.st-hatena.com/entryimage/132649590-1360799054.jpg
239,http://gigazine.net/news/20110624_most_googled_women/,beth321,143,最もGoogleで検索されている女性トップ50 2011年版 - GIGAZINE,http://cdn-ak.b.st-hatena.com/entryimage/48219610-1309078297.jpg
